Answer,Answer Match,Attempt #,Attempt End,Attempt Start,Bonus?,Difficulty,FirstName,LastName,Org Defined ID,Out Of,Processed,Q #,Q Text,Q Title,Q Type,Score,Section #,Username
Consistency occurs when A is regularly found alongside B. Specificity refers to the presence of a particular A with a particular B. Plausibility means that A can reasonably be considered a cause of B. Continuing over time and space means that A precedes B both temporally and spatially.,,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,15,"To judge whether event A causes event B, or merely correlates with event B, we make use of five heuristics, as described in the lecture. What are these heuristics? Provide a very brief explanation of each, illustrating how they apply to events A and B in your explanation.",Causality,WR,0,,32
"The causal model of past events involves viewing event A as the reason for event B. This leads to hindsight bias because, when reflecting on the events, you feel like you always knew how one caused the other.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,16,"What is a causal model (of past events), and how does it contribute to hindsight bias?",Hindsight bias and causal models,WR,0,,32
"Framework theories provide a general understanding of how the world operates. If a particular framework theory fails to account for a specific area of knowledge, it is unreasonable to apply that theory to that area.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,17,One form of magical contagion is when you prefer not to use things that used to belong to someone that you profoundly dislike. How can you explain this in terms of framework theories for different domains of knowledge?,Magical contagion,WR,0,,32
"We often exaggerate the likelihood of unlikely events, while we view extremely rare probabilities as impossible.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,18,"According to prospect theory, do people over- or underestimate low probabilities? And does this differ between merely low probabilities (e.g. 10%) and extremely low probabilities (e.g. 0.01%)?",Prospect theory and probabilities,WR,0,,32
Simple familiarity,,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,19,"Politicians often keep repeating the same statements over and over again. In addition to the availability heuristic, through which psychological mechanism do they hope to make their message more attractive by frequently repeating it?",Politicians repeating themselves,WR,0,,32
"Expected value theory models financial outcomes, while expected utility theory addresses non-financial outcomes and incorporates risk aversion. The expected multi-attribute utility model handles outcomes with varying utilities that are weighted differently. Prospect theory extends the expected multi-attribute utility theory by including heuristic and biased thinking, serving as a descriptive model.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,20,"What are the four models of choice, value, and utility that we considered in the lecture? Very briefly explain each model.","Models of choice, value, and utility",WR,0,,32
Individuals tend to value losses more intensely than they value equivalent gains. The negative impact of losses is stronger than the positive effect of gains.,,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,21,"When expressed in terms of utility in prospect theory, what does loss aversion reflect?",Prospect theory and utilities,WR,0,,32
"I would divide the course into theoretical and practical sessions. The lectures would cover the theories and literature, providing students with the necessary knowledge to succeed in the practical exercises. During practicals, students work together under the guidance of a supervisor, which creates a sense of accountability and motivation to perform well both because of the supervisor's presence and the desire to do well in front of peers. Regular, active participation in practicals each week helps reinforce and solidify their understanding of the theories and literature.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,22,"Imagine that you are teaching a university course with many students. You would like all the students to actively engage with the material. But you have only limited time and resources, which means for example that you cannot use forms of examination that require personalized (and thus time-intensive) feedback and grading. Based on the knowledge that you gained during this course, how would you approach this? (All answers that reflect serious engagement with this question will receive a point. Therefore, I suggest that you leave this question for the end!)",Incentives,WR,0,,32
"Once we know the real outcome of a situation, we often overrate the likelihood of that outcome occurring. Even if we were unaware of the result beforehand, we tend to believe that we had predicted it all along after learning what actually happened.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,23,How does learning contribute to hindsight bias?,Hindsight bias and learning,WR,0,,32
"Design stance refers to viewing the mind as unmeasurable and instead concentrating on eliciting behavior through stimuli, treating it as a cause-and-effect process and establishing connections between stimuli and observable actions.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,24,"Behaviorism was an approach to psychology, mainly popular in the early 20th century, that emphasized that the mind could not be measured, and that psychologists should therefore focus on how stimuli trigger behavior. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance did behaviorists adopt, and (briefly) why?",Behaviorism,WR,0,,32
Certainly.,,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,25,People often make predictions about how likely it is that something bad will happen to them. Does major depressive disorder make people less accurate at making such predictions?,Major depressive disorder,WR,0,,32
"System 1 involves quick, automatic, and intuitive thinking, while System 2 is slower, more deliberate, and logical. According to Jonathan Haidt's social-intuitionist model, System 1 plays the more dominant role.",,1,28/10/2024 10:39 AM,28/10/2024 8:31 AM,False,1,First name 32,Last name 32,isis$32,1,1,26,"Although Jonathan Haidt’s social-intuitionist model of moral judgment is not directly phrased in terms of System 1 and System 2, you can easily interpret it that way. According to the social-intuitionist model, what is the role of System 1 and System 2 thinking in moral reasoning? And which System is most dominant according to this model?",System 1 and 2 thinking and social intuitionism,WR,0,,32
